Date,High,Low,Open,Close,Volume,Adj Close
2019-05-29,65.63999938964844,63.400001525878906,64.66000366210938,64.54000091552734,3671100.0,61.168663024902344
2019-05-30,65.48999786376953,64.41000366210938,65.23999786376953,65.01000213623047,3604900.0,61.61410903930664
2019-05-31,64.01000213623047,62.369998931884766,63.810001373291016,62.66999816894531,3542900.0,59.39633560180664
2019-06-03,63.7599983215332,62.220001220703125,62.38999938964844,63.220001220703125,3851500.0,59.9176139831543
2019-06-04,64.80000305175781,63.83000183105469,64.01000213623047,63.939998626708984,2819800.0,60.60000228881836
2019-06-05,64.86000061035156,62.91999816894531,64.16000366210938,63.220001220703125,2481100.0,59.9176139831543
2019-06-06,63.40999984741211,61.58000183105469,63.040000915527344,62.29999923706055,2605500.0,59.04566955566406
2019-06-07,64.12999725341797,62.540000915527344,62.630001068115234,63.720001220703125,2655100.0,60.39149475097656
2019-06-10,66.05000305175781,63.939998626708984,64.58000183105469,65.19000244140625,3210400.0,61.784706115722656
2019-06-11,66.04000091552734,64.81999969482422,65.48999786376953,65.5199966430664,2212100.0,62.09746551513672
2019-06-12,65.37999725341797,64.36000061035156,65.06999969482422,64.44999694824219,1555000.0,61.5530891418457
2019-06-13,65.86000061035156,64.80999755859375,64.80999755859375,65.83999633789062,1619700.0,62.88059997558594
2019-06-14,66.29000091552734,64.94999694824219,65.9800033569336,66.02999877929688,2148000.0,63.06207275390625
2019-06-17,66.91000366210938,65.62999725341797,65.80000305175781,66.62999725341797,1968600.0,63.635101318359375
2019-06-18,69.70999908447266,66.72000122070312,66.94000244140625,68.6500015258789,3482500.0,65.56430053710938
2019-06-19,69.0,67.30999755859375,68.69000244140625,67.62000274658203,2750100.0,64.58060455322266
2019-06-20,68.51000213623047,67.33000183105469,68.26000213623047,68.38999938964844,1741300.0,65.31598663330078
2019-06-21,68.5,67.20999908447266,68.36000061035156,67.54000091552734,2868300.0,64.50420379638672
2019-06-24,67.70999908447266,66.81999969482422,67.51000213623047,67.47000122070312,1472400.0,64.43734741210938
2019-06-25,68.0,66.26000213623047,67.52999877929688,66.38999938964844,1963700.0,63.40589141845703
2019-06-26,68.69999694824219,66.7300033569336,67.13999938964844,68.13999938964844,2453200.0,65.07722473144531
2019-06-27,68.58999633789062,68.01000213623047,68.4000015258789,68.47000122070312,1679900.0,65.39239501953125
2019-06-28,69.81999969482422,68.16000366210938,68.16000366210938,69.7300033569336,3051900.0,66.59576416015625
2019-07-01,73.6500015258789,70.91000366210938,71.23999786376953,72.43000030517578,3998800.0,69.17440795898438
2019-07-02,72.51000213623047,70.9800033569336,72.43000030517578,71.63999938964844,2116900.0,68.41991424560547
2019-07-03,72.27999877929688,71.77999877929688,71.9000015258789,71.97000122070312,1338800.0,68.73507690429688
2019-07-05,72.13999938964844,71.2699966430664,71.7300033569336,71.88999938964844,1422900.0,68.6586685180664
2019-07-08,73.1500015258789,71.51000213623047,72.12999725341797,72.0,2527500.0,68.76372528076172
2019-07-09,72.31999969482422,71.5,71.66999816894531,71.86000061035156,3624500.0,68.6300277709961
2019-07-10,72.2300033569336,71.30999755859375,72.05000305175781,71.93000030517578,2687600.0,68.6968765258789
2019-07-11,73.76000213623047,71.70999908447266,71.97000122070312,73.75,2415700.0,70.43505859375
2019-07-12,75.22000122070312,73.94999694824219,73.94999694824219,74.7699966430664,2262600.0,71.40921020507812
2019-07-15,75.63999938964844,74.43000030517578,74.75,75.5,2030900.0,72.10640716552734
2019-07-16,75.47000122070312,74.19999694824219,75.29000091552734,74.77999877929688,2301900.0,71.41876983642578
2019-07-17,75.01000213623047,74.05000305175781,74.72000122070312,74.2300033569336,1671900.0,70.89349365234375
2019-07-18,74.41999816894531,73.41999816894531,73.94000244140625,73.83999633789062,1665800.0,70.52102661132812
2019-07-19,75.06999969482422,73.9800033569336,74.05000305175781,74.70999908447266,1787800.0,71.35191345214844
2019-07-22,75.91999816894531,74.7300033569336,74.98999786376953,75.69999694824219,2947800.0,72.29741668701172
2019-07-23,76.80000305175781,75.51000213623047,75.83999633789062,76.51000213623047,1954400.0,73.07101440429688
2019-07-24,78.12999725341797,76.41000366210938,76.4800033569336,77.86000061035156,1772300.0,74.36033630371094
2019-07-25,78.52999877929688,76.80000305175781,76.80000305175781,77.06999969482422,1873300.0,73.6058349609375
2019-07-26,78.08000183105469,76.20999908447266,77.66999816894531,77.75,1662500.0,74.25527954101562
2019-07-29,77.87000274658203,77.05000305175781,77.7300033569336,77.5999984741211,1199600.0,74.11201477050781
2019-07-30,77.86000061035156,76.7300033569336,77.33999633789062,77.0,2016400.0,73.53897857666016
2019-07-31,77.62000274658203,75.55999755859375,76.83000183105469,76.52999877929688,1848100.0,73.09010314941406
2019-08-01,77.2300033569336,67.87000274658203,76.70999908447266,68.2699966430664,7551400.0,65.20137023925781
2019-08-02,68.97000122070312,67.0199966430664,68.26000213623047,68.52999877929688,3954400.0,65.44969177246094
2019-08-05,66.80000305175781,64.86000061035156,66.80000305175781,66.13999938964844,3758600.0,63.1671257019043
2019-08-06,67.87000274658203,65.87999725341797,66.55000305175781,67.69999694824219,2590600.0,64.65699768066406
2019-08-07,67.97000122070312,65.76000213623047,67.0199966430664,67.70999908447266,2670600.0,64.66655731201172
2019-08-08,69.1500015258789,68.05999755859375,68.48999786376953,68.91000366210938,1819600.0,65.81263732910156
2019-08-09,69.12999725341797,67.08000183105469,68.8499984741211,67.36000061035156,1628500.0,64.332275390625
2019-08-12,67.11000061035156,66.4000015258789,66.7300033569336,66.95999908447266,1193700.0,63.95026779174805
2019-08-13,74.48999786376953,65.8499984741211,66.73999786376953,71.29000091552734,5658400.0,68.08564758300781
2019-08-14,68.6500015258789,66.38999938964844,68.5,66.97000122070312,3271700.0,63.95982360839844
2019-08-15,67.66000366210938,62.959999084472656,67.66000366210938,63.93000030517578,3727400.0,61.05645751953125
2019-08-16,65.91000366210938,64.5199966430664,64.58000183105469,65.4800033569336,1897300.0,62.53679656982422
2019-08-19,67.22000122070312,65.91999816894531,66.55999755859375,66.26000213623047,1431000.0,63.28173065185547
2019-08-20,67.25,65.72000122070312,66.0,66.04000091552734,1299100.0,63.07162094116211
2019-08-21,68.61000061035156,67.45999908447266,67.70999908447266,67.86000061035156,1793100.0,64.809814453125
2019-08-22,69.5,67.52999877929688,68.0,68.80000305175781,2433100.0,65.70757293701172
2019-08-23,68.20999908447266,65.23999786376953,68.01000213623047,66.20999908447266,4726800.0,63.233985900878906
2019-08-26,67.75,65.93000030517578,67.19000244140625,67.6500015258789,2685500.0,64.60926055908203
2019-08-27,69.12999725341797,67.63999938964844,68.6500015258789,67.81999969482422,3432200.0,64.77161407470703
2019-08-28,69.4800033569336,67.54000091552734,67.62000274658203,69.0,3405100.0,65.89857482910156
2019-08-29,65.88999938964844,62.040000915527344,65.27999877929688,63.4900016784668,13762500.0,60.6362419128418
2019-08-30,64.38999938964844,62.880001068115234,62.88999938964844,63.650001525878906,4712800.0,60.78904342651367
2019-09-03,64.83999633789062,62.47999954223633,63.029998779296875,63.209999084472656,4072500.0,60.36882019042969
2019-09-04,64.47000122070312,63.5099983215332,63.70000076293945,63.93000030517578,2731900.0,61.05645751953125
2019-09-05,66.19999694824219,64.63999938964844,65.05000305175781,65.76000213623047,2745100.0,62.804203033447266
2019-09-06,67.0,66.04000091552734,66.05000305175781,66.3499984741211,2626200.0,63.367671966552734
2019-09-09,69.30000305175781,67.01000213623047,67.0199966430664,69.22000122070312,2620400.0,66.10868835449219
2019-09-10,69.9000015258789,68.26000213623047,68.83999633789062,69.0199966430664,3092600.0,65.91767120361328
2019-09-11,69.48999786376953,67.44999694824219,68.75,67.83999633789062,2451600.0,64.79071044921875
2019-09-12,69.27999877929688,66.80999755859375,67.87999725341797,67.86000061035156,2720100.0,64.809814453125
2019-09-13,68.8499984741211,67.18000030517578,68.3499984741211,67.54000091552734,2579700.0,64.50420379638672
2019-09-16,69.0199966430664,66.91999816894531,67.27999877929688,68.91000366210938,2335900.0,65.81263732910156
2019-09-17,68.87000274658203,67.56999969482422,68.68000030517578,68.41999816894531,2514800.0,65.34463500976562
2019-09-18,68.58000183105469,66.47000122070312,67.86000061035156,67.1500015258789,1710100.0,64.60384368896484
2019-09-19,68.0,67.43000030517578,67.5999984741211,67.58999633789062,1377800.0,65.02715301513672
2019-09-20,68.37000274658203,66.51000213623047,68.0,66.7699966430664,2265800.0,64.23823547363281
2019-09-23,67.80999755859375,66.3499984741211,66.5999984741211,67.41000366210938,1550500.0,64.85398864746094
2019-09-24,68.61000061035156,66.80000305175781,67.66999816894531,67.70999908447266,2175900.0,65.14260864257812
2019-09-25,68.22000122070312,66.66999816894531,68.18000030517578,67.43000030517578,2206500.0,64.87322235107422
2019-09-26,67.68000030517578,66.25,67.45999908447266,66.95999908447266,1806800.0,64.42105102539062
2019-09-27,68.52999877929688,67.22000122070312,67.22000122070312,68.2699966430664,1789200.0,65.68135833740234
2019-09-30,69.30999755859375,68.3499984741211,68.4800033569336,68.98999786376953,1849100.0,66.37406921386719
2019-10-01,69.93000030517578,67.80000305175781,69.19999694824219,68.01000213623047,2319500.0,65.43124389648438
2019-10-02,67.45999908447266,64.37999725341797,67.19000244140625,65.0199966430664,2439400.0,62.55460739135742
2019-10-03,65.69000244140625,63.52000045776367,64.69999694824219,65.66000366210938,2098200.0,63.17034149169922
2019-10-04,66.93000030517578,65.81999969482422,65.81999969482422,66.88999938964844,1630000.0,64.35369110107422
2019-10-07,67.58999633789062,66.56999969482422,66.6500015258789,66.81999969482422,1718600.0,64.2863540649414
2019-10-08,66.33999633789062,64.88999938964844,66.02999877929688,65.27999877929688,1659400.0,62.80474090576172
2019-10-09,66.27999877929688,65.48999786376953,65.88999938964844,65.69999694824219,1693500.0,63.208824157714844
2019-10-10,67.16000366210938,65.83999633789062,65.83999633789062,66.7300033569336,1830600.0,64.19976806640625
2019-10-11,70.18000030517578,67.83999633789062,67.83999633789062,69.52999877929688,2683200.0,66.89359283447266
2019-10-14,68.95999908447266,68.05000305175781,68.95999908447266,68.72000122070312,1322900.0,66.11430358886719
2019-10-15,69.05000305175781,67.94000244140625,68.77999877929688,67.94000244140625,1998700.0,65.36388397216797
2019-10-16,69.04000091552734,67.5,67.7300033569336,68.41000366210938,2191100.0,65.81607055664062
2019-10-17,70.08999633789062,68.66999816894531,68.9000015258789,69.87999725341797,1801800.0,67.23031616210938
2019-10-18,70.95999908447266,69.23999786376953,69.4800033569336,70.5199966430664,2305800.0,67.84606170654297
2019-10-21,72.08000183105469,71.05999755859375,71.12999725341797,71.47000122070312,1529700.0,68.76004028320312
2019-10-22,72.76000213623047,71.29000091552734,71.69999694824219,72.4000015258789,1506600.0,69.65477752685547
2019-10-23,72.75,71.8499984741211,72.4000015258789,72.06999969482422,1702400.0,69.33728790283203
2019-10-24,72.95999908447266,70.80000305175781,72.61000061035156,72.12000274658203,1578400.0,69.3853988647461
2019-10-25,73.94000244140625,71.4800033569336,71.8499984741211,73.1500015258789,1440700.0,70.3763427734375
2019-10-28,75.4000015258789,74.04000091552734,74.29000091552734,74.37000274658203,1980900.0,71.5500717163086
2019-10-29,74.76000213623047,73.80999755859375,74.12999725341797,73.9000015258789,2100300.0,71.097900390625
2019-10-30,73.91999816894531,71.19999694824219,73.83000183105469,72.69999694824219,1834900.0,69.94338989257812
2019-10-31,72.69999694824219,71.12000274658203,72.31999969482422,71.83000183105469,1949300.0,69.10639953613281
2019-11-01,73.5,72.12000274658203,72.4000015258789,72.91999816894531,2353600.0,70.1550521850586
2019-11-04,74.94999694824219,73.5999984741211,73.6500015258789,74.80999755859375,1484500.0,71.973388671875
2019-11-05,76.0,74.55000305175781,75.0,74.83999633789062,2867600.0,72.00225067138672
2019-11-06,75.27999877929688,73.61000061035156,74.97000122070312,75.05000305175781,2501300.0,72.20429229736328
2019-11-07,76.88999938964844,75.80000305175781,75.97000122070312,76.01000213623047,1818500.0,73.12789916992188
2019-11-08,76.86000061035156,75.41000366210938,75.68000030517578,76.8499984741211,1984200.0,73.93603515625
2019-11-11,76.94999694824219,75.6500015258789,76.5,76.25,2602300.0,73.35879516601562
2019-11-12,76.19000244140625,74.9800033569336,76.19000244140625,75.19000244140625,2184200.0,72.3389892578125
2019-11-13,75.41999816894531,74.19000244140625,74.7300033569336,75.0199966430664,1591200.0,72.17542266845703
2019-11-14,75.98999786376953,74.87000274658203,74.91999816894531,75.5999984741211,1803100.0,72.73343658447266
2019-11-15,77.11000061035156,75.91000366210938,75.93000030517578,77.08999633789062,2206700.0,74.16693115234375
2019-11-18,77.69000244140625,76.30000305175781,76.66000366210938,77.29000091552734,2561900.0,74.35935974121094
2019-11-19,76.61000061035156,74.80000305175781,76.41999816894531,75.36000061035156,2322800.0,72.5025405883789
2019-11-20,75.33999633789062,73.80000305175781,74.91999816894531,74.1500015258789,2188500.0,71.33841705322266
2019-11-21,74.5,72.02999877929688,74.31999969482422,72.20999908447266,3390300.0,69.47197723388672
2019-11-22,72.80000305175781,71.88999938964844,72.29000091552734,72.63999938964844,2405200.0,69.88567352294922
2019-11-25,74.48999786376953,72.13999938964844,73.25,74.25,4212800.0,71.43463134765625
2019-11-26,83.62999725341797,77.04000091552734,77.19999694824219,81.56999969482422,13915500.0,78.47706604003906
2019-11-27,82.4800033569336,80.11000061035156,82.29000091552734,80.73999786376953,6039500.0,77.67853546142578
2019-11-29,81.44000244140625,79.51000213623047,80.2699966430664,80.63999938964844,2962500.0,77.58232116699219
2019-12-02,81.0,78.36000061035156,81.0,79.19999694824219,4329800.0,76.19692993164062
2019-12-03,78.18000030517578,77.05000305175781,77.5,78.11000061035156,4215500.0,75.14826202392578
2019-12-04,79.5999984741211,78.30000305175781,78.6500015258789,79.18000030517578,3112700.0,76.17769622802734
2019-12-05,80.37000274658203,78.88999938964844,78.91000366210938,80.31999969482422,3006400.0,77.27446746826172
2019-12-06,82.48999786376953,81.22000122070312,81.2300033569336,82.05000305175781,3699000.0,78.9388656616211
2019-12-09,83.6500015258789,81.47000122070312,81.7300033569336,82.56999969482422,2790500.0,79.43915557861328
2019-12-10,83.37000274658203,82.29000091552734,82.55000305175781,82.87999725341797,2102500.0,79.73739624023438
2019-12-11,84.05999755859375,82.0199966430664,82.58000183105469,83.83000183105469,2319700.0,80.65137481689453
2019-12-12,85.55000305175781,83.5,83.91000366210938,85.3499984741211,2904900.0,82.11373901367188
2019-12-13,85.61000061035156,83.95999908447266,85.5,84.79000091552734,2645500.0,81.5749740600586
2019-12-16,86.86000061035156,85.01000213623047,85.08000183105469,85.79000091552734,3643200.0,83.02666473388672
2019-12-17,86.4800033569336,84.55000305175781,85.75,86.36000061035156,1967000.0,83.57830047607422
2019-12-18,87.76000213623047,86.51000213623047,86.68000030517578,87.01000213623047,3172700.0,84.20736694335938
2019-12-19,88.83999633789062,87.05000305175781,87.62000274658203,88.63999938964844,3244900.0,85.78485107421875
2019-12-20,89.5,87.55000305175781,89.20999908447266,87.7300033569336,3650200.0,84.9041748046875
2019-12-23,88.31999969482422,87.25,88.16999816894531,87.63999938964844,1822200.0,84.81707000732422
2019-12-24,88.51000213623047,87.43000030517578,88.01000213623047,87.93000030517578,741800.0,85.09772491455078
2019-12-26,88.19999694824219,87.31999969482422,87.98999786376953,87.8499984741211,1342700.0,85.02030181884766
2019-12-27,88.12999725341797,86.94999694824219,88.0,87.01000213623047,1309600.0,84.20736694335938
2019-12-30,87.95999908447266,86.51000213623047,87.08999633789062,87.56999969482422,1520500.0,84.74932098388672
2019-12-31,88.18000030517578,86.94999694824219,87.25,87.80000305175781,1735200.0,84.971923828125
2020-01-02,88.44000244140625,86.95999908447266,88.38999938964844,87.30999755859375,2447500.0,84.4977035522461
2020-01-03,87.63999938964844,85.91000366210938,86.06999969482422,87.18000030517578,1713600.0,84.37187957763672
2020-01-06,87.91999816894531,86.25,86.47000122070312,87.91000366210938,2270100.0,85.07837677001953
2020-01-07,89.20999908447266,87.45999908447266,87.79000091552734,88.41000366210938,2040900.0,85.56227111816406
2020-01-08,89.37000274658203,87.86000061035156,88.20999908447266,88.6500015258789,2047000.0,85.7945327758789
2020-01-09,89.48999786376953,88.43000030517578,89.43000030517578,89.37000274658203,2225700.0,86.49134063720703
2020-01-10,90.73999786376953,89.33999633789062,89.58000183105469,90.6500015258789,2452200.0,87.7301254272461
2020-01-13,91.27999877929688,90.36000061035156,90.63999938964844,91.26000213623047,2138000.0,88.32047271728516
2020-01-14,91.83000183105469,90.26000213623047,90.9800033569336,90.47000122070312,1994300.0,87.55592346191406
2020-01-15,89.87000274658203,87.29000091552734,87.5999984741211,88.91999816894531,3783400.0,86.05583190917969
2020-01-16,89.80999755859375,88.55000305175781,89.52999877929688,88.94999694824219,2007000.0,86.08486938476562
2020-01-17,90.33000183105469,88.3499984741211,89.44999694824219,89.94000244140625,3406600.0,87.0429916381836
2020-01-21,91.69999694824219,89.41000366210938,89.44999694824219,90.23999786376953,3611200.0,87.33332061767578
2020-01-22,91.16999816894531,88.95999908447266,90.93000030517578,89.2699966430664,2003300.0,86.39456176757812
2020-01-23,90.30999755859375,88.36000061035156,88.86000061035156,89.81999969482422,1620000.0,86.92684173583984
2020-01-24,90.2699966430664,88.7699966430664,90.2699966430664,89.44000244140625,1209600.0,86.55908966064453
2020-01-27,88.83000183105469,87.3499984741211,87.79000091552734,87.80000305175781,1718300.0,84.971923828125
